Seed|Collisions|Spread|Total
19942|1255103|1014560.49727|2269663.49727
19943|1255893|1016127.48446|2272020.48446
19944|1256479|1016567.28201|2273046.28201
19945|1255917|1015268.55801|2271185.55801
19946|1256188|1016635.34596|2272823.34596
19947|1255554|1016118.36815|2271672.36815
19948|1255497|1016959.78158|2272456.78158
19949|1255739|1016968.51691|2272707.51691
19950|1254689|1014751.61739|2269440.61739
19951|1254675|1015317.77806|2269992.77806
19952|1256659|1017008.17454|2273667.17454
19953|1254747|1014932.67939|2269679.67939
19954|1255675|1016015.51919|2271690.51919
19955|1255462|1016286.56237|2271748.56237
19956|1255478|1015198.21114|2270676.21114
19957|1255829|1015029.10414|2270858.10414
19958|1257179|1016848.96465|2274027.96465
19959|1256440|1016198.27963|2272638.27963
19960|1256012|1016329.36885|2272341.36885
19961|1257415|1017516.85525|2274931.85525
19962|1255952|1016192.25883|2272144.25883
19963|1255732|1016313.64406|2272045.64406
19964|1255207|1014701.46946|2269908.46946
19965|1255632|1015294.24385|2270926.24385
19966|1256916|1017592.19650|2274508.19650
19967|1256107|1015648.46293|2271755.46293
19968|1256547|1016091.97814|2272638.97814
19969|1255465|1015441.63103|2270906.63103
19970|1255901|1015812.33114|2271713.33114
19971|1255035|1015068.62433|2270103.62433
19972|1255732|1016216.54745|2271948.54745
19973|1254961|1014540.61550|2269501.61550
19974|1254632|1014641.74857|2269273.74857
19975|1254322|1013512.64662|2267834.64662
19976|1253818|1014260.00047|2268078.00047
19977|1255358|1015631.57990|2270989.57990
19978|1255395|1014737.34416|2270132.34416
19979|1256075|1016244.24541|2272319.24541
19980|1255789|1016432.41415|2272221.41415
19981|1255432|1016466.82258|2271898.82258
19982|1255505|1015637.44846|2271142.44846
19983|1256093|1016666.36439|2272759.36439
19984|1255030|1015174.55805|2270204.55805
19985|1255558|1016184.43830|2271742.43830
19986|1256768|1016279.15739|2273047.15739
19987|1255876|1015828.15981|2271704.15981
19988|1255650|1015883.53416|2271533.53416
19989|1254801|1014845.61449|2269646.61449
19990|1255166|1016192.59105|2271358.59105
19991|1255011|1014011.34583|2269022.34583
19992|1255415|1015634.62833|2271049.62833
19993|1256502|1015504.94455|2272006.94455
19994|1256353|1017105.24060|2273458.24060
19995|1256143|1015951.33905|2272094.33905
19996|1255950|1016046.46812|2271996.46812
19997|1255165|1015042.68177|2270207.68177
19998|1253821|1014630.96419|2268451.96419
19999|1255055|1014381.19301|2269436.19301
20000|1254652|1014373.81579|2269025.81579
20001|1255913|1016099.39283|2272012.39283
20002|1254815|1016065.83798|2270880.83798
20003|1254828|1014566.67931|2269394.67931
20004|1255604|1016113.58448|2271717.58448
20005|1255111|1014635.59184|2269746.59184
20006|1256175|1017447.32528|2273622.32528
20007|1255629|1016558.61741|2272187.61741
20008|1255834|1015436.10222|2271270.10222
20009|1255020|1014505.67315|2269525.67315
20010|1254821|1015002.70762|2269823.70762
20011|1255558|1016184.73484|2271742.73484
20012|1254523|1014447.71553|2268970.71553
20013|1255428|1015429.43193|2270857.43193
20014|1256454|1016306.34246|2272760.34246
20015|1254749|1016017.88149|2270766.88149
20016|1255815|1016662.63187|2272477.63187
20017|1255211|1015443.72774|2270654.72774
20018|1257110|1016788.86782|2273898.86782
20019|1255838|1015047.31294|2270885.31294
20020|1256433|1016207.08997|2272640.08997
20021|1256082|1015994.12906|2272076.12906
20022|1256067|1016111.31056|2272178.31056
20023|1256241|1016653.41018|2272894.41018
20024|1255393|1015354.44951|2270747.44951
20025|1256137|1015573.24032|2271710.24032
20026|1255949|1015258.28133|2271207.28133
20027|1255327|1015724.48666|2271051.48666
20028|1254885|1015442.71009|2270327.71009
20029|1255379|1016161.47409|2271540.47409
20030|1256769|1017254.05792|2274023.05792
20031|1255434|1016425.55933|2271859.55933
20032|1255149|1015984.75157|2271133.75157
20033|1256005|1015998.52005|2272003.52005
20034|1257039|1016979.17350|2274018.17350
20035|1256483|1016545.14841|2273028.14841
20036|1257487|1017630.02730|2275117.02730
20037|1256361|1016531.11130|2272892.11130
20038|1255890|1016503.33008|2272393.33008
20039|1256746|1017379.09466|2274125.09466
20040|1255925|1016759.31002|2272684.31002
20041|1256439|1017467.53494|2273906.53494
20042|1257427|1018269.03486|2275696.03486
20043|1256617|1016320.09900|2272937.09900
20044|1257278|1017313.12767|2274591.12767
20045|1255935|1017264.47762|2273199.47762
20046|1256162|1015839.09205|2272001.09205
20047|1256108|1016333.28788|2272441.28788
20048|1257269|1017445.06296|2274714.06296
20049|1255855|1015374.47995|2271229.47995
20050|1256018|1016083.24689|2272101.24689
20051|1258402|1018318.64799|2276720.64799
20052|1256825|1016380.98533|2273205.98533
20053|1256261|1016501.14901|2272762.14901
20054|1256175|1017144.51789|2273319.51789
20055|1256316|1016955.39054|2273271.39054
20056|1257487|1017808.09189|2275295.09189
20057|1255168|1014911.53257|2270079.53257
20058|1255268|1015474.58249|2270742.58249
20059|1254569|1015736.93318|2270305.93318
20060|1256088|1016746.47445|2272834.47445
20061|1255856|1016076.21571|2271932.21571
20062|1254979|1015205.60449|2270184.60449
20063|1255335|1016035.76600|2271370.76600
20064|1254181|1013705.83723|2267886.83723
20065|1255701|1016726.63814|2272427.63814
20066|1254428|1014328.81693|2268756.81693
20067|1256085|1016512.27755|2272597.27755
20068|1255652|1016270.44889|2271922.44889
20069|1255239|1015813.63710|2271052.63710
20070|1255469|1016405.64033|2271874.64033
20071|1254521|1015320.83684|2269841.83684
20072|1256367|1017343.40669|2273710.40669
20073|1255683|1016482.57065|2272165.57065
20074|1254836|1016228.02455|2271064.02455
20075|1255392|1016245.65766|2271637.65766
20076|1255334|1015727.63092|2271061.63092
20077|1255743|1016086.59677|2271829.59677
20078|1255838|1016866.46505|2272704.46505
20079|1255813|1016158.26168|2271971.26168
20080|1257168|1017409.92567|2274577.92567
20081|1256175|1017122.40592|2273297.40592
20082|1255777|1016983.61968|2272760.61968
20083|1256361|1017966.21095|2274327.21095
20084|1254973|1015247.64182|2270220.64182
20085|1254265|1013945.65345|2268210.65345
20086|1255381|1017226.61443|2272607.61443
20087|1255803|1016456.62618|2272259.62618
20088|1256053|1016399.29061|2272452.29061
20089|1255192|1015538.85006|2270730.85006
20090|1254816|1015105.64811|2269921.64811
20091|1255573|1016895.81914|2272468.81914
20092|1255875|1016401.64369|2272276.64369
20093|1255227|1015869.71252|2271096.71252
20094|1256114|1017025.47388|2273139.47388
20095|1254746|1016338.89701|2271084.89701
20096|1256134|1017976.51992|2274110.51992
20097|1256938|1017105.12996|2274043.12996
20098|1255149|1016448.63639|2271597.63639
20099|1254994|1015980.81925|2270974.81925
20100|1256289|1017313.52300|2273602.52300
20101|1255287|1014949.59654|2270236.59654
20102|1254978|1015922.65159|2270900.65159
20103|1256418|1016610.19910|2273028.19910
20104|1254711|1016570.00769|2271281.00769
20105|1255781|1016725.38870|2272506.38870
20106|1254148|1014578.94915|2268726.94915
20107|1255637|1016197.61556|2271834.61556
20108|1254943|1014987.63868|2269930.63868
20109|1255282|1014952.30743|2270234.30743
20110|1255152|1016607.82669|2271759.82669
20111|1256058|1017456.66756|2273514.66756
20112|1254745|1015874.97350|2270619.97350
20113|1253827|1014969.17269|2268796.17269
20114|1254926|1014419.53869|2269345.53869
20115|1255990|1016632.48336|2272622.48336
20116|1256575|1017873.25384|2274448.25384
20117|1257615|1018092.85930|2275707.85930
20118|1256281|1017777.40529|2274058.40529
20119|1254229|1015049.99391|2269278.99391
20120|1256605|1017577.18546|2274182.18546
20121|1255166|1016235.79568|2271401.79568
20122|1254636|1015998.91666|2270634.91666
20123|1254972|1014881.52435|2269853.52435
20124|1254604|1015505.07234|2270109.07234
20125|1255115|1015713.57430|2270828.57430
20126|1254723|1014526.36863|2269249.36863
20127|1255381|1017409.66009|2272790.66009
20128|1255200|1016111.73884|2271311.73884
20129|1254264|1013843.64551|2268107.64551
20130|1254755|1014793.76657|2269548.76657
20131|1256528|1016516.15588|2273044.15588
20132|1256298|1016774.50421|2273072.50421
20133|1255876|1016022.39688|2271898.39688
20134|1256152|1017277.72234|2273429.72234
20135|1256148|1016945.27504|2273093.27504
20136|1255674|1016152.51386|2271826.51386
20137|1256552|1017107.36316|2273659.36316
20138|1256293|1015582.19609|2271875.19609
20139|1256443|1017076.29404|2273519.29404
20140|1254802|1014524.70734|2269326.70734
20141|1255791|1015506.47378|2271297.47378
20142|1257139|1018254.31344|2275393.31344
20143|1253929|1014311.99307|2268240.99307
20144|1255268|1016054.74559|2271322.74559
20145|1254549|1015675.92717|2270224.92717
20146|1254952|1014474.61638|2269426.61638
20147|1256063|1016477.35674|2272540.35674
20148|1255958|1016267.50379|2272225.50379
20149|1255974|1016069.19093|2272043.19093
20150|1256294|1017257.43606|2273551.43606
20151|1256731|1016835.21103|2273566.21103
20152|1254803|1015802.77757|2270605.77757
20153|1255670|1015689.36124|2271359.36124
20154|1255890|1017601.63611|2273491.63611
20155|1256476|1017089.26222|2273565.26222
20156|1256386|1016823.07706|2273209.07706
20157|1255793|1015870.41050|2271663.41050
20158|1256692|1016192.95827|2272884.95827
20159|1257422|1017691.66938|2275113.66938
20160|1255455|1015877.43482|2271332.43482
20161|1256434|1015748.98343|2272182.98343
20162|1256437|1016157.19347|2272594.19347
20163|1254745|1015606.96437|2270351.96437
20164|1257117|1017601.97118|2274718.97118
20165|1256201|1015768.17331|2271969.17331
20166|1254909|1016704.72790|2271613.72790
20167|1255458|1016230.66077|2271688.66077
20168|1255166|1015859.60131|2271025.60131
20169|1256043|1016309.52200|2272352.52200
20170|1255603|1015279.30291|2270882.30291
20171|1255405|1014573.47963|2269978.47963
20172|1254894|1015053.80324|2269947.80324
20173|1256357|1016807.21370|2273164.21370
20174|1255796|1015468.47312|2271264.47312
20175|1255155|1015259.51057|2270414.51057
20176|1256886|1017251.07976|2274137.07976
20177|1256945|1016674.05542|2273619.05542
20178|1255864|1015876.27121|2271740.27121
20179|1256248|1016720.38104|2272968.38104
20180|1256120|1016400.43044|2272520.43044
20181|1256605|1017331.22778|2273936.22778
20182|1256021|1016380.41523|2272401.41523
20183|1255868|1015643.33098|2271511.33098
20184|1257108|1017229.01743|2274337.01743
20185|1255933|1015682.32483|2271615.32483
20186|1255664|1016620.57168|2272284.57168
20187|1255473|1015731.40645|2271204.40645
20188|1254774|1014882.82986|2269656.82986
20189|1255668|1015882.36324|2271550.36324
20190|1255967|1016133.34504|2272100.34504
20191|1255843|1015953.34495|2271796.34495
20192|1256124|1015916.40767|2272040.40767
20193|1255624|1016775.73476|2272399.73476
20194|1255621|1015716.41712|2271337.41712
20195|1254799|1016474.92281|2271273.92281
20196|1255431|1015655.49584|2271086.49584
20197|1254707|1014134.58236|2268841.58236
20198|1255213|1015871.52260|2271084.52260
20199|1254969|1013890.47305|2268859.47305
20200|1255399|1015087.34321|2270486.34321
20201|1255781|1015104.08604|2270885.08604
20202|1254631|1015060.74243|2269691.74243
20203|1256092|1016134.40922|2272226.40922
20204|1254344|1015399.07689|2269743.07689
20205|1254776|1014837.85006|2269613.85006
20206|1256004|1016569.36034|2272573.36034
20207|1256647|1017252.10904|2273899.10904
20208|1257059|1017785.02483|2274844.02483
20209|1255619|1014842.29553|2270461.29553
20210|1256892|1016841.89652|2273733.89652
20211|1254422|1015669.99831|2270091.99831
20212|1255485|1016103.44540|2271588.44540
20213|1254920|1015569.53409|2270489.53409
20214|1255871|1016132.34589|2272003.34589
20215|1257512|1017881.94266|2275393.94266
20216|1255360|1015914.44261|2271274.44261
20217|1255328|1016035.81504|2271363.81504
20218|1256822|1016843.05298|2273665.05298
20219|1255826|1016238.51413|2272064.51413
20220|1254481|1015486.90708|2269967.90708
20221|1255361|1016411.53111|2271772.53111
20222|1255769|1017578.74568|2273347.74568
20223|1254498|1015612.01557|2270110.01557
20224|1254565|1015419.88535|2269984.88535
20225|1256806|1017601.15872|2274407.15872
20226|1255925|1017147.51133|2273072.51133
20227|1254391|1014054.88638|2268445.88638
20228|1254560|1015614.06900|2270174.06900
20229|1254476|1014687.77451|2269163.77451
20230|1254345|1014927.00095|2269272.00095
20231|1256005|1015944.30803|2271949.30803
20232|1255090|1015365.69008|2270455.69008
20233|1255792|1015414.23064|2271206.23064
20234|1254516|1015460.88727|2269976.88727
20235|1254951|1016880.83719|2271831.83719
20236|1255123|1015482.80912|2270605.80912
20237|1254340|1014663.82126|2269003.82126
20238|1256415|1018210.40299|2274625.40299
20239|1255175|1016301.79746|2271476.79746
20240|1255560|1016018.51519|2271578.51519
20241|1255738|1015735.29444|2271473.29444
20242|1255469|1014962.33441|2270431.33441
20243|1254394|1015330.76094|2269724.76094
20244|1254358|1015435.11139|2269793.11139
20245|1254724|1016130.93605|2270854.93605
20246|1254389|1016260.10045|2270649.10045
20247|1256340|1016002.23313|2272342.23313
20248|1256480|1019053.62741|2275533.62741
20249|1255363|1016036.57893|2271399.57893
20250|1256728|1017538.19094|2274266.19094
20251|1255721|1016514.57817|2272235.57817
20252|1255186|1016077.76364|2271263.76364
20253|1256851|1017355.20264|2274206.20264
20254|1255146|1016577.62625|2271723.62625
20255|1253752|1014299.91854|2268051.91854
20256|1254727|1014602.67000|2269329.67000
20257|1256044|1016509.25527|2272553.25527
20258|1255719|1017481.60013|2273200.60013
20259|1255118|1016045.73468|2271163.73468
20260|1256386|1018121.56769|2274507.56769
20261|1255399|1015545.53513|2270944.53513
20262|1254273|1015612.98182|2269885.98182
20263|1257015|1017926.14172|2274941.14172
20264|1256723|1016838.04021|2273561.04021
20265|1254879|1016266.88300|2271145.88300
20266|1255858|1016286.36153|2272144.36153
20267|1255908|1016377.59863|2272285.59863
20268|1253892|1015634.23665|2269526.23665
20269|1254383|1015537.05780|2269920.05780
20270|1256372|1016757.34247|2273129.34247
20271|1255200|1016891.77558|2272091.77558
20272|1255322|1015891.74934|2271213.74934
20273|1256637|1016887.11581|2273524.11581
20274|1256340|1016029.10770|2272369.10770
20275|1256250|1016356.11096|2272606.11096
20276|1256525|1016921.07516|2273446.07516
20277|1255831|1016794.66974|2272625.66974
20278|1255906|1017905.41764|2273811.41764
20279|1254869|1015959.70171|2270828.70171
20280|1255417|1015809.61709|2271226.61709
20281|1255280|1016664.71383|2271944.71383
20282|1255625|1016408.44649|2272033.44649
20283|1255722|1016345.56149|2272067.56149
20284|1255813|1016904.53878|2272717.53878
20285|1255143|1015675.73734|2270818.73734
20286|1257517|1018490.99109|2276007.99109
20287|1254515|1015504.02136|2270019.02136
20288|1255121|1015044.52626|2270165.52626
20289|1254848|1014962.63937|2269810.63937
20290|1253778|1014972.09307|2268750.09307
20291|1254849|1015131.59325|2269980.59325
20292|1256692|1016700.21306|2273392.21306
20293|1255233|1015911.60250|2271144.60250
20294|1256808|1016737.10109|2273545.10109
20295|1255407|1015983.77292|2271390.77292
20296|1255383|1016967.84617|2272350.84617
20297|1256019|1016428.41973|2272447.41973
20298|1256599|1016799.32368|2273398.32368
20299|1253835|1013665.90621|2267500.90621
20300|1255451|1015312.41895|2270763.41895
20301|1255232|1015724.63096|2270956.63096
20302|1255082|1015538.53456|2270620.53456
20303|1253895|1014362.02109|2268257.02109
20304|1255489|1015626.52030|2271115.52030
20305|1254731|1014763.82646|2269494.82646
20306|1254389|1013430.67276|2267819.67276
20307|1255105|1016570.75481|2271675.75481
20308|1254988|1016497.76459|2271485.76459
20309|1256221|1017100.44661|2273321.44661
20310|1255540|1016446.64191|2271986.64191
20311|1256437|1016677.32013|2273114.32013
20312|1255706|1016076.42123|2271782.42123
20313|1254857|1014704.65473|2269561.65473
20314|1254663|1014766.80005|2269429.80005
20315|1255117|1014989.52302|2270106.52302
20316|1255498|1015033.27367|2270531.27367
20317|1255396|1016062.63461|2271458.63461
20318|1255203|1016002.70243|2271205.70243
20319|1256475|1016934.25594|2273409.25594
20320|1255023|1014619.65409|2269642.65409
20321|1255492|1016458.68078|2271950.68078
20322|1256708|1015661.14318|2272369.14318
20323|1255030|1014743.55086|2269773.55086
20324|1255469|1015413.52631|2270882.52631
20325|1254979|1015470.74645|2270449.74645
20326|1255261|1015768.57339|2271029.57339
20327|1254551|1014830.86092|2269381.86092
20328|1255940|1015890.41653|2271830.41653
20329|1255419|1015310.46908|2270729.46908
20330|1255304|1014819.40086|2270123.40086
20331|1256784|1017117.91072|2273901.91072
20332|1256242|1016221.17368|2272463.17368
20333|1256951|1017623.03169|2274574.03169
20334|1256902|1016210.83059|2273112.83059
20335|1257519|1017497.88007|2275016.88007
20336|1255577|1015665.37331|2271242.37331
20337|1256454|1015500.38040|2271954.38040
20338|1255898|1015949.38073|2271847.38073
20339|1254454|1014845.77170|2269299.77170
20340|1255986|1016270.17101|2272256.17101
20341|1256154|1016981.40080|2273135.40080
20342|1256526|1017825.30546|2274351.30546
20343|1254751|1014714.51710|2269465.51710
20344|1255335|1015003.49401|2270338.49401
20345|1255820|1015983.33872|2271803.33872
20346|1256856|1017299.99772|2274155.99772
20347|1255187|1016105.89061|2271292.89061
20348|1255898|1016792.54851|2272690.54851
